u,i,label_u,label_name_u,label_i,label_name_i,ts,idx
14060,3136,0,Restaurants,0,Restaurants,347388311.0,505
9629,11825,2,Shopping,0,Restaurants,347388382.0,506
6491,6171,0,Restaurants,0,Restaurants,347389858.0,507
3392,6859,1,Food,0,Restaurants,347389929.0,508
3392,12268,1,Food,1,Food,347389929.0,509
3392,7450,1,Food,0,Restaurants,347389929.0,510
5975,2002,1,Food,0,Restaurants,347390456.0,511
1739,6376,0,Restaurants,0,Restaurants,347396908.0,512
10067,10556,2,Shopping,2,Shopping,347398779.0,513
3018,6171,0,Restaurants,0,Restaurants,347399180.0,514
3018,6491,0,Restaurants,0,Restaurants,347399180.0,515
12001,10887,0,Restaurants,2,Shopping,347399233.0,516
4246,12001,0,Restaurants,0,Restaurants,347399761.0,517
4246,10887,0,Restaurants,2,Shopping,347399761.0,518
15427,6620,0,Restaurants,0,Restaurants,347399960.0,519
4328,1653,0,Restaurants,0,Restaurants,347400248.0,520
1020,2531,0,Restaurants,0,Restaurants,347400297.0,521
12714,8448,0,Restaurants,0,Restaurants,347400934.0,522
8952,15564,0,Restaurants,0,Restaurants,347401310.0,523
11995,13595,1,Food,0,Restaurants,347402624.0,524
10,14015,1,Food,2,Shopping,347402736.0,525
1212,9051,2,Shopping,1,Food,347402979.0,526
7197,11995,1,Food,1,Food,347403047.0,527
7197,13595,1,Food,0,Restaurants,347403047.0,528
5271,12324,2,Shopping,0,Restaurants,347403359.0,529
6574,12001,2,Shopping,0,Restaurants,347403497.0,530
6574,4246,2,Shopping,0,Restaurants,347403497.0,531
6574,10887,2,Shopping,2,Shopping,347403497.0,532
15148,13717,0,Restaurants,0,Restaurants,347403848.0,533
4862,10855,0,Restaurants,2,Shopping,347404483.0,534
4862,1357,0,Restaurants,0,Restaurants,347404483.0,535
4862,326,0,Restaurants,0,Restaurants,347404483.0,536
12324,11931,0,Restaurants,0,Restaurants,347404660.0,537
11910,11442,2,Shopping,0,Restaurants,347405257.0,538
14038,10342,0,Restaurants,0,Restaurants,347405394.0,539
2328,10773,0,Restaurants,0,Restaurants,347406273.0,540
14446,2654,0,Restaurants,0,Restaurants,347406588.0,541
14446,8849,0,Restaurants,0,Restaurants,347406588.0,542
14446,8407,0,Restaurants,0,Restaurants,347406588.0,543
3648,8139,0,Restaurants,0,Restaurants,347406955.0,544
7553,8763,1,Food,0,Restaurants,347407817.0,545
9637,3952,0,Restaurants,0,Restaurants,347408360.0,546
7772,4537,1,Food,1,Food,347408585.0,547
7772,11291,1,Food,1,Food,347408585.0,548
11178,436,0,Restaurants,1,Food,347409008.0,549
2913,4537,0,Restaurants,1,Food,347409535.0,550
2913,11291,0,Restaurants,1,Food,347409535.0,551
2913,7772,0,Restaurants,1,Food,347409535.0,552
7656,8094,0,Restaurants,0,Restaurants,347410077.0,553
9300,7656,0,Restaurants,0,Restaurants,347410527.0,554
9300,8094,0,Restaurants,0,Restaurants,347410527.0,555
209,8143,1,Food,0,Restaurants,347410824.0,556
6786,13344,0,Restaurants,0,Restaurants,347412077.0,557
10938,7171,0,Restaurants,0,Restaurants,347412388.0,558
4337,1458,1,Food,0,Restaurants,347412530.0,559
3273,5521,0,Restaurants,0,Restaurants,347413184.0,560
4474,7502,0,Restaurants,0,Restaurants,347415189.0,561
13862,2056,0,Restaurants,0,Restaurants,347415895.0,562
11167,10514,1,Food,0,Restaurants,347416029.0,563
942,13774,0,Restaurants,0,Restaurants,347416382.0,564
10850,13268,0,Restaurants,0,Restaurants,347416519.0,565
10850,5503,0,Restaurants,2,Shopping,347416519.0,566
694,10977,1,Food,0,Restaurants,347417374.0,567
10816,4902,0,Restaurants,0,Restaurants,347417572.0,568
13029,13249,0,Restaurants,0,Restaurants,347417974.0,569
14865,13774,0,Restaurants,0,Restaurants,347418818.0,570
14865,942,0,Restaurants,0,Restaurants,347418818.0,571
6854,6507,1,Food,1,Food,347419614.0,572
13874,6294,1,Food,0,Restaurants,347419872.0,573
1121,6280,0,Restaurants,0,Restaurants,347419977.0,574
8913,6171,1,Food,0,Restaurants,347420460.0,575
8913,6491,1,Food,0,Restaurants,347420460.0,576
8913,3018,1,Food,0,Restaurants,347420460.0,577
14729,3687,0,Restaurants,0,Restaurants,347420624.0,578
13710,263,0,Restaurants,0,Restaurants,347420735.0,579
5425,1714,0,Restaurants,0,Restaurants,347421794.0,580
6537,1581,0,Restaurants,0,Restaurants,347422454.0,581
11444,9883,1,Food,0,Restaurants,347422482.0,582
13016,15386,1,Food,0,Restaurants,347422970.0,583
6673,6537,0,Restaurants,0,Restaurants,347423086.0,584
6673,1581,0,Restaurants,0,Restaurants,347423086.0,585
2641,12783,1,Food,0,Restaurants,347424125.0,586
320,1330,1,Food,0,Restaurants,347424242.0,587
1610,4854,1,Food,0,Restaurants,347424309.0,588
14945,4854,0,Restaurants,0,Restaurants,347424815.0,589
14945,1610,0,Restaurants,1,Food,347424815.0,590
12847,1069,0,Restaurants,0,Restaurants,347425303.0,591
8571,4625,0,Restaurants,0,Restaurants,347427669.0,592
4357,11812,2,Shopping,0,Restaurants,347429095.0,593
4357,9362,2,Shopping,0,Restaurants,347429095.0,594
7308,9693,0,Restaurants,0,Restaurants,347429745.0,595
6273,3299,1,Food,0,Restaurants,347430318.0,596
4941,11812,0,Restaurants,0,Restaurants,347432123.0,597
14347,7726,1,Food,0,Restaurants,347432252.0,598
14347,2433,1,Food,2,Shopping,347432252.0,599
14347,4720,1,Food,2,Shopping,347432252.0,600
14347,8125,1,Food,1,Food,347432252.0,601
14347,11832,1,Food,2,Shopping,347432252.0,602
7396,13819,1,Food,1,Food,347433236.0,603
4732,6474,0,Restaurants,0,Restaurants,347434749.0,604
808,6474,1,Food,0,Restaurants,347434869.0,605
808,4732,1,Food,0,Restaurants,347434869.0,606
4105,11337,0,Restaurants,0,Restaurants,347435265.0,607
15570,309,1,Food,0,Restaurants,347440162.0,608
11606,15570,2,Shopping,1,Food,347446372.0,609
11606,309,2,Shopping,0,Restaurants,347446372.0,610
6909,11606,1,Food,2,Shopping,347447558.0,611
6909,15570,1,Food,1,Food,347447558.0,612
6909,309,1,Food,0,Restaurants,347447558.0,613
11273,14446,1,Food,0,Restaurants,347450924.0,614
11273,8849,1,Food,0,Restaurants,347450924.0,615
11273,8407,1,Food,0,Restaurants,347450924.0,616
11273,2654,1,Food,0,Restaurants,347450924.0,617
8135,2725,1,Food,1,Food,347453958.0,618
4911,7325,1,Food,1,Food,347460227.0,619
8256,34,0,Restaurants,0,Restaurants,347462008.0,620
469,11735,2,Shopping,0,Restaurants,347465109.0,621
6580,11735,2,Shopping,0,Restaurants,347466617.0,622
6580,469,2,Shopping,2,Shopping,347466617.0,623
1925,3549,0,Restaurants,0,Restaurants,347468912.0,624
12336,1925,0,Restaurants,0,Restaurants,347469205.0,625
12336,3549,0,Restaurants,0,Restaurants,347469205.0,626
4564,2291,0,Restaurants,1,Food,347469955.0,627
6413,5404,1,Food,0,Restaurants,347470091.0,628
13968,5404,1,Food,0,Restaurants,347470875.0,629
13968,6413,1,Food,1,Food,347470875.0,630
10911,6376,0,Restaurants,0,Restaurants,347474208.0,631
10911,1739,0,Restaurants,0,Restaurants,347474208.0,632
3648,11537,0,Restaurants,0,Restaurants,347474916.0,633
12576,12189,0,Restaurants,1,Food,347475098.0,634
7488,4337,0,Restaurants,1,Food,347475191.0,635
7488,1458,0,Restaurants,0,Restaurants,347475191.0,636
231,14446,0,Restaurants,0,Restaurants,347477784.0,637
231,11273,0,Restaurants,1,Food,347477784.0,638
231,8849,0,Restaurants,0,Restaurants,347477784.0,639
231,8407,0,Restaurants,0,Restaurants,347477784.0,640
231,2654,0,Restaurants,0,Restaurants,347477784.0,641
15384,12526,1,Food,1,Food,347479067.0,642
9169,15409,0,Restaurants,0,Restaurants,347479219.0,643
9110,7325,1,Food,1,Food,347479696.0,644
9110,4911,1,Food,1,Food,347479696.0,645
83,12616,0,Restaurants,0,Restaurants,347479887.0,646
1130,12037,0,Restaurants,1,Food,347480418.0,647
1130,1524,0,Restaurants,1,Food,347480418.0,648
11332,7325,0,Restaurants,1,Food,347481037.0,649
11332,4911,0,Restaurants,1,Food,347481037.0,650
11332,9110,0,Restaurants,1,Food,347481037.0,651
14544,8051,0,Restaurants,0,Restaurants,347482537.0,652
2729,14572,0,Restaurants,0,Restaurants,347483128.0,653
806,13963,1,Food,2,Shopping,347485664.0,654
8954,715,0,Restaurants,0,Restaurants,347488041.0,655
787,8421,2,Shopping,1,Food,347490607.0,656
2851,10367,0,Restaurants,0,Restaurants,347490816.0,657
12863,10421,1,Food,0,Restaurants,347492018.0,658
8982,12624,0,Restaurants,1,Food,347492297.0,659
10317,6787,0,Restaurants,0,Restaurants,347492439.0,660
10317,7311,0,Restaurants,1,Food,347492439.0,661
3117,2487,0,Restaurants,0,Restaurants,347492633.0,662
15611,10935,1,Food,1,Food,347492819.0,663
10794,12624,0,Restaurants,1,Food,347493009.0,664
10794,8982,0,Restaurants,0,Restaurants,347493009.0,665
5822,4902,1,Food,0,Restaurants,347494752.0,666
5822,10816,1,Food,0,Restaurants,347494752.0,667
15007,5147,0,Restaurants,0,Restaurants,347495474.0,668
14263,6108,0,Restaurants,0,Restaurants,347496132.0,669
8299,2043,0,Restaurants,0,Restaurants,347496319.0,670
4644,4902,1,Food,0,Restaurants,347497194.0,671
4644,10816,1,Food,0,Restaurants,347497194.0,672
4644,5822,1,Food,1,Food,347497194.0,673
13428,10794,0,Restaurants,0,Restaurants,347497363.0,674
13428,12624,0,Restaurants,1,Food,347497363.0,675
13428,8982,0,Restaurants,0,Restaurants,347497363.0,676
5776,13866,0,Restaurants,0,Restaurants,347497364.0,677
5237,2573,0,Restaurants,2,Shopping,347497561.0,678
5970,10794,0,Restaurants,0,Restaurants,347497754.0,679
5970,13428,0,Restaurants,0,Restaurants,347497754.0,680
5970,12624,0,Restaurants,1,Food,347497754.0,681
5970,8982,0,Restaurants,0,Restaurants,347497754.0,682
2038,10794,0,Restaurants,0,Restaurants,347498455.0,683
2038,13428,0,Restaurants,0,Restaurants,347498455.0,684
2038,12624,0,Restaurants,1,Food,347498455.0,685
2038,8982,0,Restaurants,0,Restaurants,347498455.0,686
2038,5970,0,Restaurants,0,Restaurants,347498455.0,687
11880,1069,0,Restaurants,0,Restaurants,347498536.0,688
11880,12847,0,Restaurants,0,Restaurants,347498536.0,689
3573,10794,0,Restaurants,0,Restaurants,347498949.0,690
3573,13428,0,Restaurants,0,Restaurants,347498949.0,691
3573,12624,0,Restaurants,1,Food,347498949.0,692
3573,8982,0,Restaurants,0,Restaurants,347498949.0,693
3573,2038,0,Restaurants,0,Restaurants,347498949.0,694
3573,5970,0,Restaurants,0,Restaurants,347498949.0,695
7977,13016,1,Food,1,Food,347499763.0,696
14855,11393,0,Restaurants,0,Restaurants,347500156.0,697
9394,1332,0,Restaurants,0,Restaurants,347500473.0,698
12714,7830,0,Restaurants,0,Restaurants,347500493.0,699
12308,956,0,Restaurants,0,Restaurants,347500919.0,700
13102,11051,1,Food,0,Restaurants,347501676.0,701
481,13179,0,Restaurants,0,Restaurants,347501913.0,702
11563,10190,0,Restaurants,2,Shopping,347502656.0,703
1535,12308,0,Restaurants,0,Restaurants,347503910.0,704
1535,956,0,Restaurants,0,Restaurants,347503910.0,705
2287,2742,0,Restaurants,0,Restaurants,347504279.0,706
6508,11040,1,Food,0,Restaurants,347504435.0,707
10519,320,1,Food,1,Food,347504518.0,708
15455,14263,0,Restaurants,0,Restaurants,347504777.0,709
15455,6108,0,Restaurants,0,Restaurants,347504777.0,710
8382,15455,0,Restaurants,0,Restaurants,347504870.0,711
8382,14263,0,Restaurants,0,Restaurants,347504870.0,712
8382,6108,0,Restaurants,0,Restaurants,347504870.0,713
7642,14512,0,Restaurants,0,Restaurants,347505028.0,714
12130,14263,0,Restaurants,0,Restaurants,347505606.0,715
12130,15455,0,Restaurants,0,Restaurants,347505606.0,716
12130,6108,0,Restaurants,0,Restaurants,347505606.0,717
12130,8382,0,Restaurants,0,Restaurants,347505606.0,718
12085,1992,0,Restaurants,0,Restaurants,347506647.0,719
8701,13321,0,Restaurants,0,Restaurants,347507167.0,720
14547,14288,0,Restaurants,0,Restaurants,347510021.0,721
4130,14288,1,Food,0,Restaurants,347510402.0,722
4130,14547,1,Food,0,Restaurants,347510402.0,723
4862,11494,0,Restaurants,0,Restaurants,347512298.0,724
3408,1432,0,Restaurants,0,Restaurants,347515529.0,725
8936,14626,0,Restaurants,1,Food,347515754.0,726
12666,12161,0,Restaurants,0,Restaurants,347516884.0,727
7180,8763,0,Restaurants,0,Restaurants,347517360.0,728
14361,5168,0,Restaurants,0,Restaurants,347518766.0,729
12714,12308,0,Restaurants,0,Restaurants,347519150.0,730
12714,956,0,Restaurants,0,Restaurants,347519150.0,731
12714,1535,0,Restaurants,0,Restaurants,347519150.0,732
4905,6971,0,Restaurants,1,Food,347523613.0,733
7760,12558,2,Shopping,2,Shopping,347530599.0,734
2659,3782,0,Restaurants,0,Restaurants,347531894.0,735
12037,956,1,Food,0,Restaurants,347532030.0,736
12037,12714,1,Food,0,Restaurants,347532030.0,737
12037,12308,1,Food,0,Restaurants,347532030.0,738
12037,1535,1,Food,0,Restaurants,347532030.0,739
14056,949,0,Restaurants,0,Restaurants,347551823.0,740
11880,2893,0,Restaurants,0,Restaurants,347552456.0,741
11291,2863,1,Food,0,Restaurants,347554444.0,742
5226,8515,1,Food,0,Restaurants,347555366.0,743
14357,11723,1,Food,0,Restaurants,347556020.0,744
15319,15274,1,Food,1,Food,347556710.0,745
9788,846,0,Restaurants,0,Restaurants,347557327.0,746
13139,11375,0,Restaurants,0,Restaurants,347560243.0,747
11878,2883,2,Shopping,0,Restaurants,347560640.0,748
6777,4426,0,Restaurants,0,Restaurants,347561431.0,749
5433,6777,0,Restaurants,0,Restaurants,347561590.0,750
5433,4426,0,Restaurants,0,Restaurants,347561590.0,751
15122,11136,1,Food,2,Shopping,347561683.0,752
14203,10773,0,Restaurants,0,Restaurants,347562691.0,753
14521,4426,0,Restaurants,0,Restaurants,347564532.0,754
5915,5192,0,Restaurants,0,Restaurants,347565399.0,755
12353,7093,0,Restaurants,0,Restaurants,347565864.0,756
13598,14872,0,Restaurants,0,Restaurants,347566997.0,757
11019,15591,1,Food,1,Food,347571283.0,758
13468,3315,0,Restaurants,2,Shopping,347572273.0,759
6777,5168,0,Restaurants,0,Restaurants,347572794.0,760
6777,13019,0,Restaurants,2,Shopping,347572794.0,761
8353,7830,0,Restaurants,0,Restaurants,347573442.0,762
8353,12714,0,Restaurants,0,Restaurants,347573442.0,763
2056,14219,0,Restaurants,2,Shopping,347574847.0,764
8926,215,1,Food,0,Restaurants,347574994.0,765
3359,15130,2,Shopping,0,Restaurants,347575346.0,766
13582,4027,1,Food,0,Restaurants,347575531.0,767
6803,5822,0,Restaurants,1,Food,347576331.0,768
13147,5963,0,Restaurants,0,Restaurants,347576391.0,769
6494,4563,0,Restaurants,0,Restaurants,347576678.0,770
8139,6803,0,Restaurants,0,Restaurants,347576782.0,771
8139,5822,0,Restaurants,1,Food,347576782.0,772
7306,13147,2,Shopping,0,Restaurants,347576873.0,773
7306,5963,2,Shopping,0,Restaurants,347576873.0,774
10528,6449,0,Restaurants,1,Food,347577063.0,775
10520,3096,1,Food,0,Restaurants,347577898.0,776
3366,6803,1,Food,0,Restaurants,347577991.0,777
3366,8139,1,Food,0,Restaurants,347577991.0,778
3366,5822,1,Food,1,Food,347577991.0,779
3624,3096,0,Restaurants,0,Restaurants,347578232.0,780
3624,10520,0,Restaurants,1,Food,347578232.0,781
10156,13147,0,Restaurants,0,Restaurants,347578424.0,782
10156,7306,0,Restaurants,2,Shopping,347578424.0,783
10156,5963,0,Restaurants,0,Restaurants,347578424.0,784
13468,3096,0,Restaurants,0,Restaurants,347578468.0,785
13468,10520,0,Restaurants,1,Food,347578468.0,786
13468,3624,0,Restaurants,0,Restaurants,347578468.0,787
9119,14682,1,Food,2,Shopping,347578702.0,788
7268,15130,0,Restaurants,0,Restaurants,347578770.0,789
14010,6803,0,Restaurants,0,Restaurants,347579031.0,790
14010,3366,0,Restaurants,1,Food,347579031.0,791
14010,8139,0,Restaurants,0,Restaurants,347579031.0,792
14010,5822,0,Restaurants,1,Food,347579031.0,793
13819,12940,1,Food,2,Shopping,347579190.0,794
9656,6803,1,Food,0,Restaurants,347579198.0,795
9656,3366,1,Food,1,Food,347579198.0,796
9656,8139,1,Food,0,Restaurants,347579198.0,797
9656,5822,1,Food,1,Food,347579198.0,798
9656,14010,1,Food,0,Restaurants,347579198.0,799
4518,9656,0,Restaurants,1,Food,347579376.0,800
4518,6803,0,Restaurants,0,Restaurants,347579376.0,801
4518,3366,0,Restaurants,1,Food,347579376.0,802
4518,8139,0,Restaurants,0,Restaurants,347579376.0,803
4518,5822,0,Restaurants,1,Food,347579376.0,804
4518,14010,0,Restaurants,0,Restaurants,347579376.0,805
5721,481,0,Restaurants,0,Restaurants,347579890.0,806
5721,13179,0,Restaurants,0,Restaurants,347579890.0,807
956,1535,0,Restaurants,0,Restaurants,347579958.0,808
3887,12714,0,Restaurants,0,Restaurants,347580200.0,809
5503,9119,2,Shopping,1,Food,347580440.0,810
5503,14682,2,Shopping,2,Shopping,347580440.0,811
11906,13155,0,Restaurants,0,Restaurants,347581787.0,812
11906,8151,0,Restaurants,0,Restaurants,347581787.0,813
2311,998,1,Food,0,Restaurants,347582482.0,814
6602,8368,1,Food,0,Restaurants,347582552.0,815
4233,9119,1,Food,1,Food,347583755.0,816
4233,14682,1,Food,2,Shopping,347583755.0,817
4233,5503,1,Food,2,Shopping,347583755.0,818
320,6449,1,Food,1,Food,347584029.0,819
320,10528,1,Food,0,Restaurants,347584029.0,820
5168,6777,0,Restaurants,0,Restaurants,347584556.0,821
14457,7939,0,Restaurants,0,Restaurants,347584836.0,822
11643,6171,0,Restaurants,0,Restaurants,347586359.0,823
11643,3018,0,Restaurants,0,Restaurants,347586359.0,824
11643,8913,0,Restaurants,1,Food,347586359.0,825
11643,6491,0,Restaurants,0,Restaurants,347586359.0,826
11030,3996,2,Shopping,0,Restaurants,347588835.0,827
1746,8368,0,Restaurants,0,Restaurants,347589149.0,828
1746,6602,0,Restaurants,1,Food,347589149.0,829
11102,12666,0,Restaurants,0,Restaurants,347589723.0,830
11102,12161,0,Restaurants,0,Restaurants,347589723.0,831
283,14521,0,Restaurants,0,Restaurants,347589724.0,832
283,4426,0,Restaurants,0,Restaurants,347589724.0,833
2515,7285,0,Restaurants,0,Restaurants,347590895.0,834
11004,11990,0,Restaurants,0,Restaurants,347590994.0,835
836,3624,1,Food,0,Restaurants,347592465.0,836
4673,4342,2,Shopping,1,Food,347593132.0,837
11796,4640,0,Restaurants,0,Restaurants,347593526.0,838
12999,1739,0,Restaurants,0,Restaurants,347594720.0,839
4790,14029,0,Restaurants,0,Restaurants,347598533.0,840
13094,7350,0,Restaurants,1,Food,347599334.0,841
12096,1632,0,Restaurants,0,Restaurants,347600222.0,842
9712,11038,0,Restaurants,1,Food,347600458.0,843
3847,1632,0,Restaurants,0,Restaurants,347600651.0,844
3847,12096,0,Restaurants,0,Restaurants,347600651.0,845
2631,629,0,Restaurants,0,Restaurants,347600654.0,846
7635,11868,0,Restaurants,0,Restaurants,347603338.0,847
420,14872,1,Food,0,Restaurants,347604229.0,848
9340,148,0,Restaurants,0,Restaurants,347604285.0,849
10821,11606,2,Shopping,2,Shopping,347605277.0,850
10821,15570,2,Shopping,1,Food,347605277.0,851
10821,6909,2,Shopping,1,Food,347605277.0,852
10821,309,2,Shopping,0,Restaurants,347605277.0,853
11284,5668,0,Restaurants,0,Restaurants,347607545.0,854
10271,5668,0,Restaurants,0,Restaurants,347607642.0,855
10271,11284,0,Restaurants,0,Restaurants,347607642.0,856
8148,5668,0,Restaurants,0,Restaurants,347607752.0,857
8148,11284,0,Restaurants,0,Restaurants,347607752.0,858
8148,10271,0,Restaurants,0,Restaurants,347607752.0,859
14707,9503,1,Food,0,Restaurants,347609015.0,860
2323,5668,0,Restaurants,0,Restaurants,347609977.0,861
2323,10271,0,Restaurants,0,Restaurants,347609977.0,862
2323,8148,0,Restaurants,0,Restaurants,347609977.0,863
2323,11284,0,Restaurants,0,Restaurants,347609977.0,864
6965,8838,0,Restaurants,0,Restaurants,347611814.0,865
10832,13595,2,Shopping,0,Restaurants,347620140.0,866
13886,8662,0,Restaurants,1,Food,347628446.0,867
12037,12714,1,Food,0,Restaurants,347631734.0,868
6674,5192,0,Restaurants,0,Restaurants,347635467.0,869
6674,5915,0,Restaurants,0,Restaurants,347635467.0,870
8059,5404,0,Restaurants,0,Restaurants,347638712.0,871
2742,2287,0,Restaurants,0,Restaurants,347639969.0,872
13961,13155,0,Restaurants,0,Restaurants,347640235.0,873
11607,6672,0,Restaurants,1,Food,347640784.0,874
13538,436,1,Food,1,Food,347642951.0,875
1581,11796,0,Restaurants,0,Restaurants,347648846.0,876
1581,4640,0,Restaurants,0,Restaurants,347648846.0,877
5271,1581,2,Shopping,0,Restaurants,347649546.0,878
5271,11796,2,Shopping,0,Restaurants,347649546.0,879
5271,4640,2,Shopping,0,Restaurants,347649546.0,880
6638,14872,1,Food,0,Restaurants,347650058.0,881
6638,420,1,Food,1,Food,347650058.0,882
8447,13506,1,Food,0,Restaurants,347650440.0,883
992,8757,0,Restaurants,0,Restaurants,347651082.0,884
10464,1502,2,Shopping,1,Food,347652553.0,885
11249,9049,0,Restaurants,0,Restaurants,347652976.0,886
2883,3273,0,Restaurants,0,Restaurants,347653499.0,887
2883,5521,0,Restaurants,0,Restaurants,347653499.0,888
6122,3366,1,Food,1,Food,347654813.0,889
6122,8139,1,Food,0,Restaurants,347654813.0,890
6122,5822,1,Food,1,Food,347654813.0,891
6122,4518,1,Food,0,Restaurants,347654813.0,892
6122,6803,1,Food,0,Restaurants,347654813.0,893
6122,9656,1,Food,1,Food,347654813.0,894
6122,14010,1,Food,0,Restaurants,347654813.0,895
4625,7576,0,Restaurants,0,Restaurants,347655431.0,896
4149,3366,0,Restaurants,1,Food,347655602.0,897
4149,8139,0,Restaurants,0,Restaurants,347655602.0,898
4149,5822,0,Restaurants,1,Food,347655602.0,899
4149,6122,0,Restaurants,1,Food,347655602.0,900
4149,4518,0,Restaurants,0,Restaurants,347655602.0,901
4149,6803,0,Restaurants,0,Restaurants,347655602.0,902
